file_name,SMILES
135.png,[H][C@]1([C@@]2(C=C(C3[C@@](/C=C/[C@](CCCC#C)(O)[H])([H])N(C([Ar])CC4C=CC(C(O)=O)=CC=4)C(=O)C3)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
136.png,[H][C@]1(OCc2cccc(C)c2C(=O)OCN=C=[N-])CCC(C2=C[C@]3([H])C[C@@]2([H])[C@]([H])(C(=O)O)[C@]3([H])CC(N)=O)[C@@]([H])(OCc2coc(-c3ccccc3)n2)C1
137.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1C(C(F)(F)F)C(N=[N+]=[N-])CC(B2OC(C)(C)C(C)(C)O2)=C1)CC(=O)N)[H])C(O)=O
138.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(-c3ccco3)cc3c(Cl)nc(Cl)nc23)[C@@]2([H])C=C[C@]1([H])C2
139.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cc(C#N)c(F)cc1C(C)(C)C
140.png,[H]C#Cc1c(OC)cc(C(C)C)c(Oc2c(N)[n]c(NC3CCN(S(C[C@@]45[C@@](C(O)=O)([H])[C@@](CC(=O)N)([H])[C@](C4)([H])C=C5[H])(=O)=O)CC3)[n]c2)c1
141.png,[H][C@@]1(C(=O)O)[C@](COc2cc3nncc(N4CCCC(N5CCCCC5=O)C4)c3cc2OC)(CC(N)=O)[C@]2([H])C=C[C@@]1([H])C2
142.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(c2cc(CO)cc([N+](=O)[O-])c2OC(F)(F)F)[C@]2([H])C=C[C@@]1([H])C2
143.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(c2cc(C#N)ccc2OC(F)(F)F)[C@]2([H])C=C[C@@]1([H])C2N=C=[N-]
144.png,[H][C@]1([C@]2(C(CCCN(c3c4c(cc(c5[n](C)ccc54)-c4c(C(F)(F)F)cccc4)[n]c(N)[n]3)CCC)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
145.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2OC(=O)C1Cc2cccc(S(=O)(=O)N3[C@@]([H])(C)CN(Cc4ccc(OC(F)(F)F)c(Cl)c4)C[C@]3(C)N=C=[N-])c2C1
146.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C1C(C[C@@](C(=O)N)(NC([C@@](NC(NNC(C2(CCCCC2)N)=O)=O)(CC2CCCCC2)[H])=O)[H])=CC(F)=CC=1)C(O)=O)[H])CC(=O)N
147.png,[H]N1C2=C(C(=C(C=N2)Br)[C@@]23[C@@](C(O)=O)([H])[C@@](CC(=O)N)([H])[C@](C2)([H])C=C3)C(S(NC2C(F)=CC=C(N3CCCC3)C=2)(=O)=O)=N1
148.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(c1c2c(c(c(o2)Cc2cc(C#CC#C)ccc2)-c2ccc(-c3ccc(CBr)cc3)cc2)ccc1)C(O)=O)[H])CC(=O)N
149.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(c1c(-c2c3c(ccc(c3)Br)[n]c(Nc3c(S(=O)(=O)N)cccc3)[n]2)ccc(CCCC)c1)C(O[C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N)=O)[H])CC(=O)N
150.png,[H][C@]1([C@]2(C(C#N)[C@@](C=C2)([H])[C@]1(c1cc(Cc2c(-c3ccc(-c4ccc(CSC[C@@](C(O)=O)(NC(OC)=O)[H])cc4)cc3)c3c(cccc3)o2)ccc1)C(O)=O)[H])CC(=O)N
151.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1CC(C[C@@](/C=C/[C@@]2(N(C(N=[N+]=[N-])CC3C=CC(C(O)=O)=CC=3)C(=O)CC2)[H])(O)[H])CCC1)C(=O)N)[H])[H])C(O)=O
152.png,[H][C@]1([C@]2(C(C(N3CCNCC3)(c3cc([Ar])c(F)cc3)C)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
153.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cccc(CNC(=O)NNC(=O)C2(N)CCCCC2)c1Cl
154.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CN(S(=O)(=O)c4cccc5c4CC(C(=O)O)C5)CCN3Cc3cccc(OC(F)(F)F)c3)[C@]1([H])C2
155.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c(-c2[s]c(Br)[n][n]2)cccc1)=O)[H])[H])C([H])([H])C(=O)N
156.png,[H][C@]1([C@]2(C([H])([H])[C@@](C=C2)(N=C=[N-])[C@@]1(C(O)=O)[H])[H])CC(NCC(Nc1[s]c2c(c(ccc2)Oc2[n]c[n]c(I)c2)[n]1)=O)=O
157.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C(C(C(C)=O)C(=O)O)=C2N=[N+]=[N-]
158.png,[H][C@]1(O)[C@]([H])(O)[C@]([H])(OC)S[C@@]([H])(c2cc(Cc3ccc(OCC)cc3)c(Cl)cc2[C@@]23C=C[C@@]([H])(C2)[C@]([H])(C(=O)O)[C@]3([H])CC(N)=O)[C@]1([H])O
159.png,[H][C@@]1([C@@](c2cc(Cc3ccc(OCC)cc3)c(Cl)cc2)([H])OC(OC(C([C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])C(=O)N)C)[C@](O)([H])[C@@]1(O)[H])O
160.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc3c(cc2Nc2cc(Cl)ncn2)NC(=O)CO3)[C@@]2([H])C=C[C@]1([H])C2
161.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])c1c(C(c2c(C#CC#C)c(C)c(Cl)cc2O)=O)cc(Br)cc1)CC(=O)N
162.png,[H][C@]1([C@]2(C[C@@](C=C2c2c(-c3ccc(COS(=O)(=O)C)cc3)ccc(-[n]3c4c(ccc(c4)[N+]([O-])=O)cc3)c2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
163.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3nc4ccc(Nc5cc(Cl)ncn5)c(N=[N+]=[N-])c4s3)C=C[C@]1([H])C2
164.png,[H][C@@]1([C@@](C2C([C@@]3([C@@]4(C[C@](C=C4)([H])[C@]3(CC(=O)N)[H])[H])C(O)=O)=C(CC3C=CC(OCC)=CC=3)C(Cl)=CC=2)([H])OC(OC)[C@](O)([H])[C@@]1(O)[H])O
165.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])C1N=CC(C2SC([Ar])=C(Br)C=2)=CC=1)CC(=O)N
166.png,[H][C@]1([C@]2(C(C3=C(C4OC(N5C(=O)O[C@@]6(C7CC([N+]([O-])=O)N(CC7)C6)C5)=CC=4)SC=N3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
167.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cc(C#N)c(C[C@]([H])(NC(=O)[C@]([H])(Cc4ccc(Cl)cc4)NC(=O)NNC(=O)[C@@]([H])(N)CCC)C(N)=O)cc3OC)[C@]1([H])C2
168.png,[H][C@]1(CC(=O)Nc2cc(-c3ccc(-c4ccc(CSCCC(=O)O)c(C#N)c4)cc3)c3oc4ccccc4c3c2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
169.png,[H][n]1c(=O)[n]([C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])CC(=O)N)c2c(cc(cc2)C2OC=CC=2)c1=O
170.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cc(-c2ccc(CSC[C@]([H])(NC(=O)c3cc(C(F)(F)F)ccc3F)C(=O)O)cc2)cc([N+](=O)[O-])c1-c1cccc2c1oc1ccccc12
171.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(-c3cc4nc(N)nc(N(C)C)c4c4ccn(C)c34)sc2OC)[C@@]2(N=C=[N-])C=C[C@]1([H])C2
172.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C(C)=C(C#N)C(C)=CC=1C(CC([C@@]1([C@]2(C[C@@](C([H])=C2)([H])[C@@]1(C(O)=O)[H])[H])[H])C(=O)N)(C)C)=O)[H])[H])CC(=O)N
173.png,[H]C(C1C=C(c2c3c(cc(c(c3NC(C[C@@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O[H])=O)[H])[H])[H])=O)C)Cl)oc(=O)c2CC(N(C2C(C(F)(F)F)=C(N=C=[N-])C(Cl)=CC=2)[H])=O)C=CC=1)=O
174.png,[5*]c1c([6*])c([7*])c([8*])c([9*])c1C(C)C[C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
175.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2Cn1ccc2c3c(NC)nc(N)nc3cc(-c3ccccc3OC)c21
176.png,[H][C@@]1(O)[C@](O)(C#CC#C)[C@]([H])(O)C(OC)O[C@@]1([H])c1cc(Cc2ccc(O)cc2)c(Cl)c(C2=C[C@@]3([H])C[C@]2([H])[C@@]([H])(CC(N)=O)[C@@]3([H])C(=O)O)c1
177.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1cc2c(c(ccc2OC)C#N)[n]c1)=O)[H])[H])CC(=O)N
178.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cc4c5c(N(C)C)nc(N)nc5cc(-c5cc(C)cs5)c4n3C)[C@]1([H])C2
179.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC#C)[C@@]2([H])C=C(O[C@](C)(C/C=C/C3CCC(=O)N3CCc3ccc(C(=O)O)cc3)CCCC)[C@]1([H])C2
180.png,[H][C@@]1(O)[C@@]([H])(O)[C@]([H])(c2ccc(Cl)c(Cc3ccc(OCC)cc3[C@]34C=C[C@]([H])(C3)[C@@]([H])(CC(N)=O)[C@@]4([H])C(=O)O)c2)N(C(=O)NCC=C)C[C@@]1([H])O
181.png,[H][C@@]1([C@@]2(C[C@](C([H])=C2)([H])[C@@]1(CC1(C(C)(C)OB(C2CCC(C(C)(C)C)CC=2)O1)C)CC(N[N+]([O-])=O)=O)[H])C(O)=O
182.png,[H][C@]1([C@]2(C([H])([H])[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC(C(C1CC1)=O)Oc1c(C#N)c(C)c(C#N)c(C)c1)=O
183.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC2(/C=C/[C@@]([H])(O)C(C)(C)CCCC)CCC(=O)N2CCc2ccc(C(=O)O)cc2)[C@@]2([H])C=C[C@]1([H])C2
184.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C#C)C(=O)NC2CN(C(=O)Cc3ccc(C(F)(F)F)cc3)CCN2S(=O)(=O)c2cccc3c2CC(C(=O)O)C3)[C@]2([H])C=C[C@@]1([H])C2
185.png,[H][C@@]1([C@]2(C=C(C#C)[C@@](C2)([H])[C@@]1(C1C2(OC(=O)N(C3SC=CN=3)C2)C2CCN1CC2)CC(=O)N)[H])C(O)=O
186.png,[H][C@]1([C@@]2(C=C(C(CN3C4CCN(CC=4C(C4C=CC(C(F)(F)F)=CC=4)=N3)S(=O)(=O)C)(CN3CCC(N4C5C(=CC=CN=5)OCC4=O)CC3)O)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
187.png,[H][C@@]1([C@@]2(C[C@](C=C2C2[C@]3(OC(=O)N(C4OC(C5SC=CN=5)=CC=4)C3)C3CCN2C([H])([H])C3)([H])[C@]1(C(C(=O)N)N=C=[N-])[H])[H])C(O)=O
188.png,[H][C@]1(CC(=O)NC2=C[C@]3([H])C[C@@]2([H])[C@]([H])(C(=O)Oc2cc(-c4c(CC(=O)O)c(=O)oc5cc(Cl)c(C)cc45)ccc2Br)[C@]3([H])CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
189.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(C(Br)c2ccc(OC(F)(F)F)cc2N=[N+]=[N-])[C@@]2([H])C=C[C@]1([H])C2
190.png,[H][C@]1(CC(=O)Nc2c(N=C=[N-])n(C)c3c(-c4ccccc4C(F)(F)F)cc4nc(N)nc(NCCO)c4c23)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
191.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C(C(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1nc(-c2ccc(Cl)c(C)c2)c2c1CCN(C(C)=O)C2
192.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC1C(c2c3c(cc(c(c3)CN3CCN(C4C=CC=CC=4)CC3)Cl)oc(=O)c2CC(NC2C(C(F)(F)F)=CC(F)=CC=2)=O)=CC=CC=1Br)=O
193.png,[H][C@@]1(C(=O)O)[C@]([H])(C(COc2ccc(C3=NN(CC(=O)O)C(c4ccc(-c5c(N=C=[N-])ccc6c5oc5ccccc56)cc4)C3)cc2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
194.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2ccc(C3CN(c4cnnc5cc(OC)c(OC)cc45)CCO3)cn2)[C@]2([H])C=C[C@@]1([H])C2
195.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cnccc3-c3cn(C(N=C=[N-])C(O)CN4CCC(n5c(=O)n(C)c6ccc(Cl)cc65)CC4)nc3-c3ccc(C(F)(F)F)cc3)[C@]1([H])C2
196.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])c1cc2oc3c(c2cc1)cc1c([n]ccc1)c3)CC(=O)N
197.png,[H][C@]1(CC(=O)Nc2cc(-c3cnccn3)sc2Br)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2N=C=[N-]
198.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1nnc2cc(OC)c(OC)cc2c1N1CCN(CC#C)C(c2ccccc2)C1
199.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O[H])=O)[H])[H])CC(NC1C2=C(C=CN2C2C=CC(C3C=CC(CSC[C@@](C(O)=O)(NC(OCC(C#N)(C)C)=O)[H])=CC=3)=CC=2)C=CC=1)=O
200.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2ccc3c(ccn3-c3ccc(Br)cc3)c2)[C@@]2([H])C=C[C@]1([H])C2
201.png,[H][C@@]1(OCc2cccc(C)c2C(=O)O)CCC([C@@]2(C(=O)O)[C@]([H])(CC(N)=O)[C@]3([H])C=C[C@@]2([H])C3)[C@]([H])(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)C1
202.png,[H]N1C(NC(C([C@@](NC(OC2(CCC([H])([H])C2)C2SC3C(=CC=CC=3)N=2)=O)(CCCCC#C)[H])=O)=O)=C(OC([C@]2([C@@]3(C[C@](C=C3)([H])[C@]2(CC(=O)N)[H])[H])[H])=O)C=N1
203.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C(Oc3ccc4c(cnn4-c4cnnc5cc(OC)c(OC)cc45)c3)c3ccccc3)[C@]1([H])C2
204.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2N3C[C@]4(OC(=O)N(C5OC=C(C6C=NC=CC=6)C=5)C4)C(CC3)C2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
205.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC(C)N(CC)c2ccnc(N3CCNCC3)n2)[C@@]2([H])C=C[C@]1([H])C2
206.png,[H][C@]1([C@]2(C[C@@](C=C2C2N3C[C@]4(OC(=O)N(C5SC(C6OC=CC=6)=CC=5)C4)C(CC3)C2)([H])[C@@]1(C(O)=O)C#CC#C)[H])CC(=O)N
207.png,[H][C@]1([C@]2(C[C@@](C=C2CC(c2c(Oc3c(N)[n]c(N)[n]c3)cc(C#CC)c(F)c2)C)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
208.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C#N)C(N)=O)[C@@]2([H])C[C@]1([H])C=C2C1Oc2cccc(Nc3cc(Cl)ncn3)c2NC1=O
209.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2ccc(CNC(=O)NNC(=O)[C@]([H])(C)N)o2)[C@@]2([H])C=C[C@]1(N=[N+]=[N-])C2
210.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(OC(=O)CN(Cc3cccc(N=[N+]=[N-])c3)C(=O)c3ccc(-c4ccc(-n5ccc6ccccc65)cc4)cc3)C=C[C@]1([H])C2
211.png,[H][C@]1([C@]2(C(C(C(NC3C=CC(C4=C(C(NCC5C=CC=CC=5)=O)SC(NC5C(C)=CC=C(C(NC6CC6)=O)C=5)=N4)=CC=3)=O)NC(OC(C)(C)C)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
212.png,[H][C@]1(CC(=O)Nc2ccoc2N2C[C@@]3(CN4CCC3CC4)OC2=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
213.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1(c1cc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)ccc1COS(C)(=O)=O)C=C2N=[N+]=[N-]
214.png,[H][C@]1(O)[C@]([H])(O)[C@@]([H])(OO)N[C@@]([H])(c2ccc(Cl)c(Cc3ccc(OCC)cc3C3=C[C@]4([H])C[C@@]3([H])[C@]([H])(C(=O)O)[C@]4([H])CC(N)=O)c2)[C@]1([H])O
215.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1cc(C(F)(F)F)ccc1-c1nn(CC(O)CN3CCC(N4C(=O)COc5ccccc54)CC3)c3c1CN(S(C)(=O)=O)CC3)C2
216.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1ccc2oc3c(-c4nc(C#C)c(-c5ccc(CSCC(NC(=O)OC(C)(C)C)C(=O)O)cc5)s4)cccc3c2c1
217.png,[H]N1C2=C(C=C(C=N2)C2C=NC=CC=2)C(S(NC2C=CC([C@]34[C@](CC(=O)N)([H])[C@](C(O)=O)([H])[C@@](C3)([H])C=C4)=CC=2)(=O)=O)=N1
218.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC2CN3CCC2C2(C3)CN(c3ncc(Br)s3)C(=O)O2)[C@@]2([H])C=C[C@]1([H])C2
219.png,[H][C@]1([C@]2(C[C@@](C=C2C2C(C3=C4C(C=CC(=C4C([C@@]4([C@]5(C[C@@](C=C5)([H])[C@@]4(C(O[H])=O)[H])[H])[H])C(=O)N)Br)=NC(Cl)=N3)=CC=C(OCC3C=CC=CC=3)C=2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
220.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(-c3nc(N4CCCc5ccccc54)nc4ccc(Cl)cc34)ccc2CC)[C@@]2([H])C=C[C@]1([H])C2
221.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(c1cc(OC)cc(C[C@@](C(=O)N)(NC([C@@](NC(NNC([C@](CC)(N)[H])=O)=O)(Cc2ccc(Cl)cc2)[H])=O)[H])c1)CC(=O)N)[H])C(O)=O
222.png,[H][C@]1([C@]2(C[C@@](C=C2CCCCS(NC(/C=C/C2C=C(c3c4c(cc(c(c4)C)Cl)oc(=O)c3CC(NC3C(C(F)(F)F)=CC(F)=CC=3)=O)C=CC=2)=O)(=O)=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
223.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1[n]c(N2CC([H])(NC(Nc3ccc(C4CCCCC4)cc3)=O)CC2)c(/C=N/OC)c(N)[n]1)=O)[H])[H])CC(=O)N
224.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2N(c1cc(Cl)nc(Cc2ccccc2)n1)C(CC(=O)OC)N=[N+]=[N-]
225.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C(C#N)=C2Cn1nc(C(=O)N[C@@]([H])(CSCc2ccc(-c3ccc(-c4cccc5c4oc4ccccc45)cc3)cc2)C(=O)O)cc1C
226.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cc(C(N)=O)c(C#C)cc3CCN3C(=O)CC[C@]3([H])/C=C/[C@@]([H])(O)CCCCC)[C@]1([H])C2
227.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C(C2SC(N3C(=O)O[C@]4(C(N=C=[N-])N5CCC4CC5)C3)=NN=2)=CC=CC=1)=O)[H])[H])CC(=O)N
228.png,[H][C@]1([C@]2(C([*])[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(N([H])C1C(N)=C2NC(COC2=CC=1)=O)=O
229.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1C(C(N2C(C([C@@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])[H])C(=O)N)CN(C3N=CN=C(NC4C=C5OCCOC5=CC=4)C=3)CC2)C)=CC=C(F)C=1)CC(=O)N)[H])C(O)=O
230.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(C(Cc2ccc(C(=O)O)cc2)N2C(=O)CC[C@]2([H])/C=C/[C@@]([H])(O)C2(c3ccccc3)CC2)[C@@]2([H])C=C[C@]1([H])C2
231.png,[H]C#Cc1c(Cl)cc(C(C(NC(C[C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])=O)C#C)C)c(Oc2c(N)[n]c(N)[n]c2)c1
232.png,[H][C@]1(CC(N)=O)[C@@](N=[N+]=[N-])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2C1CC1c1c(Oc2ccc(C#N)cc2)c(C2CC2)nn1CS(=O)(=O)CC
233.png,[H][C@]1([C@@]2(C=C(C3([*])C4[C@@]5(OC(=O)N(C6SC(C7=NC=CN=C7)=CC=6)C5)C([H])([H])N(CC4)C3)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
234.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1C=C(NCC(N[C@](C(O)=O)(CSCC2C=CC(C3C=CC(C4C5OC6C(C=5C=CC=4)=CC=CC=6)=CC=3)=CC=2)[H])=O)C=CC=1)C(=O)N)[H])[H])C(O)=O
235.png,[H][C@]1(CC(=O)Nc2cc(CCN3C(=O)CC[C@]3([H])/C=C/C(O)(C#N)C(C)(C)CCCC)ccc2C(=O)O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
236.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1=C(C2SC(N3C(=O)O[C@@]4(C5CCN(CC5)C4)C3([H])[H])=CC=2)SC=C1)=O)[H])[H])CC(=O)N
237.png,[H]C(C1C=CC(C2C=CC(C3C4C(=CC=CC=4N=[N+]=[N-])OC=3C(C3C=CC=CC=3)NC(C[C@@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])[H])=O)=CC=2)=CC=1[H])=O
238.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C=C2C(OC3C2=CC=CC=3C2C=CC(C3C=CC(SCCC(C(OC)=O)NC(OC(CC4[C@@]5([C@]([C@](C(O)=O)([H])[C@]4(C=C5)[H])(CC(=O)N)[H])[H])(C)C)=O)=CC=3)=C([*])C=2)=CC=1)=O)[H])[H])CC(=O)N
239.png,[H][C@]1(CC(=O)NC(CC(=O)c2cn(Cc3ccc(-c4cccc5c4oc4ccccc45)cc3)c3ccc(Cl)cc23)C(=O)OCC#C)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
240.png,[H][C@]1([C@]2(C[C@@](C=C2C2([H])N3C([C@]4(OC(=O)N(C5SC(Br)=CC=5)C4)C(CC3)C2)N=[N+]=[N-])([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
241.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(c1c(Oc2c(C3CC3)[n](CS(c3ccccc3)(=O)=O)[n]c2C2CC2)ccc(C#N)c1)C(=O)N)[H])[H])C(O)=O
242.png,[H][C@]1(CC(=O)NOCc2ccccc2Sc2ccccc2CNC(=O)NNC(=O)[C@@]([H])(N)CC)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
243.png,[H][C@]1(CC(N)=O)[C@@](Cn2ccc3c4c(NC)nc(N)nc4cc(-c4c(C)cccc4C)c32)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
244.png,[H][C@]1([C@]2(C(COc3c(OCC#N)cc4c([n][n]c([H])c4Br)c3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
245.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3cc(CCN4C(=O)CC[C@]4([H])/C=C/C(O)C4(c5ccc(Cl)cc5)CC4)ccc3C(=O)O)C=C[C@]1([H])C2
246.png,[H][C@@]1(C[C@@]2(C(=O)O)[C@]([H])(CC(N)=O)[C@]3([H])C=C[C@@]2([H])C3)CN(Cc2ccc(C(F)(F)F)c(F)c2)C[C@]([H])(C)N1
247.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(CC1C(N([*])C2OC(C3C=CC=CC=3)=CN=2)=CC(C(NC2CC2)=O)=CC=1)CC(=O)N)[H])C(ON=C=[N-])=O
248.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2Nc1nc(N(C)C)c2c(cc(-c3ccc(C(F)(F)F)cc3)c3c2ccn3C)n1
249.png,[H]n1c(=O)oc(=O)c2cc(Br)cc(NC(=O)C[C@@]3([H])[C@@]([H])(C(=O)O)[C@@]4([H])C=C[C@]3([H])C4)c21
250.png,[H]C(=O)c1ccc(-c2ccc(-n3ccc4ccccc43)cc2)cc1C(C(N)=O)[C@@]1([H])[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
251.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1oc(-c3ccc(F)cc3C#C)nc1COCC1(CO)COCOC1)C2
